PMID,SMILES,Compound_ID,DOI,Year,EC50_EBOV,EC50_SUDV,EC50_MARV,CC50,SI,Mechanism_Declared,Target_Tested_Yes_No,Suggested_Tier,Confidence_Score_Final,Reason_Tier,docking_deltaG_Lpoly,docking_deltaG_VP40,docking_deltaG_VP35
32400084,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32395832,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32387849,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32383590,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32382083,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32380445,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32375950,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32375777,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32374474,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32373552,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32371533,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32370067,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32366711,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32357176,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32355477,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32355001,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32353664,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32343653,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32342260,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32339195,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32327637,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32327259,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32325037,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32317695,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32317160,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32316923,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32316253,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32312959,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32312131,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32306867,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32303635,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32303185,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32301583,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32297723,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32296526,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32292283,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32291698,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32289119,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32278344,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32269338,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32259540,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32248722,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32245331,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32241891,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32238883,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32234959,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32234756,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32232812,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32232506,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32232335,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32231668,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32229721,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32229684,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32227577,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32227328,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32213076,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32210711,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32210083,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32209695,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32209028,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32206696,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32205350,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32205143,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32199492,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32198667,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32198291,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32195130,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32192794,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32190923,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32188579,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32188509,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32188043,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32187447,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32183738,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32181986,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32179788,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32179450,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32178330,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32176655,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32165633,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32164743,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32163106,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32161708,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32151728,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32151521,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32148223,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32135136,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32134433,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32132543,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32129478,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32128023,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32123219,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32120276,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32112287,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32111181,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32109648,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32108263,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32108136,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32102981,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32102881,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32101663,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32098814,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32095084,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32093984,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32089757,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32088963,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32085396,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32080323,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32078307,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32076752,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32075939,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32074616,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32066609,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32060626,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32055924,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32054787,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32053790,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32052845,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32049277,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32049274,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32047416,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32043431,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32042283,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32041577,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32037590,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32034506,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32028289,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32027480,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32023489,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32015126,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32014925,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32012154,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32004438,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32003974,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32003972,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32002134,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
32000531,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31995816,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31994261,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31986884,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31972153,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31971229,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31964466,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31964460,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31963118,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31959163,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31957074,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31956921,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31954989,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31954076,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31953031,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31947873,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31942802,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31940815,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31931103,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31928158,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31922998,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31919593,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31918849,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31915024,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31913767,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31912627,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31912453,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31912272,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31911251,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31903658,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31899866,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31897687,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31896275,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31896122,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31894300,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31888741,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31888722,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31888706,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31887780,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31886871,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31884221,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31884081,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31882973,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31882274,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31868632,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31863425,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31862418,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31861875,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31859394,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31856881,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31855128,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31852380,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31846731,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31844089,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31839722,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31837465,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31837428,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31836704,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31835785,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31833579,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31830907,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31829264,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31825972,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31821493,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31817594,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31817185,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31816143,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31814328,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31811541,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31811301,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31808981,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31806372,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31803175,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31801842,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31801833,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31801443,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31800204,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31798835,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31791676,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31787811,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31786645,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31785972,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31772326,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31758306,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31758093,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31756118,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31755599,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31751347,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31749402,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31748967,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31747680,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31746195,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31744740,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31744306,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31739262,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31738894,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31737572,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31734668,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31732386,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31730390,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31728164,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31728134,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31727879,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31727165,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31723798,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31721419,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31721418,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31721125,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31720931,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31717690,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31712687,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31712073,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31711997,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31709029,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31705137,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31704507,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31699661,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31694898,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31694720,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31689981,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31686495,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31681923,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31681922,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31678266,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31676425,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31674761,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31671094,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31669300,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31665578,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31665348,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31663613,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31663248,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31661308,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31661251,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31659784,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31659487,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31659405,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31659297,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31657264,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31653229,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31648845,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31648236,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31646981,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31645612,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31641590,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31638770,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31631785,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31631035,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31628167,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31626948,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31623917,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31623141,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31619989,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31618932,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31617573,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31610788,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31606699,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31604529,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31603201,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31597768,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31597765,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31594810,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31593751,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31591652,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31587244,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31586842,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31585236,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31573336,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31571852,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31570772,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31569706,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31561049,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31556206,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31548015,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31547585,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31544988,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31536833,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31533029,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31530329,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31521407,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31520194,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31519320,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31515402,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31513369,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31511080,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31506971,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31505665,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31504593,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31500908,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31500448,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31498753,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31494462,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31494400,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31494239,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31492108,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31490252,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31489608,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31489462,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31488108,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31485239,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31484758,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31484693,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31482332,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31481336,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31481009,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31480658,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31476786,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31473974,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31473342,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31471575,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31470119,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31465999,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31465471,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31454168,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31451184,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31447207,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31446422,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31444607,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31434570,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31431358,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31426491,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31420414,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31417572,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31413097,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31412376,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31410741,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31410523,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31402965,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31402258,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31398765,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31398374,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31396491,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31391268,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31391053,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31384731,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31382980,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31382267,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31381863,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31381147,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31375330,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31371507,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31366710,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31361367,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31358469,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31356611,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31355323,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31353996,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31352813,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31352162,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31351092,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31350646,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31350276,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31349520,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31349439,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31343176,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31340153,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31339465,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31337716,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
31336868,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
